tab 	pmag_specimens
er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_names	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_step_max	measurement_step_min	measurement_step_unit	specimen_alpha95	specimen_comp_n	specimen_comp_name	specimen_correction	specimen_dang	specimen_dec	specimen_direction_type	specimen_flag	specimen_inc	specimen_mad	specimen_n	specimen_tilt_correction
	This study	Slate Islands	PI16-2	PI16	PI16-2b	PI16-2b:LP-DIR-T	hargrave 2016-02-01 08:41:06	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	823	523	K		1	HT	u	6.0	194.8	l	g	9.2	6.6	13	-1
	This study	Slate Islands	PI16-2	PI16	PI16-2b	PI16-2b:LP-DIR-T	hargrave 2016-02-01 08:41:06	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	823	523	K		1	HT	u	6.0	55.3	l	g	52.0	6.6	13	0
	This study	Slate Islands	PI16-3	PI16	PI16-3b	PI16-3b:LP-DIR-T	hargrave 2016-02-01 08:42:42	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	853	473	K		1	HT	u	1.0	192.9	l	g	-20.4	3.5	19	-1
	This study	Slate Islands	PI16-3	PI16	PI16-3b	PI16-3b:LP-DIR-T	hargrave 2016-02-01 08:42:42	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	853	473	K		1	HT	u	1.0	74.8	l	g	57.0	3.5	19	0
	This study	Slate Islands	PI16-4	PI16	PI16-4b	PI16-4b:LP-DIR-T	hargrave 2016-02-01 08:44:24	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	848	373	K		1	HT	u	3.6	192.5	l	g	-1.3	4.7	22	-1
	This study	Slate Islands	PI16-4	PI16	PI16-4b	PI16-4b:LP-DIR-T	hargrave 2016-02-01 08:44:24	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	848	373	K		1	HT	u	3.6	84.6	l	g	55.6	4.7	22	0
	This study	Slate Islands	PI16-6	PI16	PI16-6b	PI16-6b:LP-DIR-T	hargrave 2016-02-01 10:55:01	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	833	473	K		1	HT	u	19.7	174.7	l	g	22.3	8.1	16	-1
	This study	Slate Islands	PI16-6	PI16	PI16-6b	PI16-6b:LP-DIR-T	hargrave 2016-02-01 10:55:01	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	833	473	K		1	HT	u	19.7	75.4	l	g	63.0	8.1	16	0
	This study	Slate Islands	PI16-7	PI16	PI16-7b	PI16-7b:LP-DIR-T	hargrave 2016-02-01 08:47:55	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	848	523	K		1	HT	u	3.9	147.9	l	g	27.8	4.0	16	-1
	This study	Slate Islands	PI16-7	PI16	PI16-7b	PI16-7b:LP-DIR-T	hargrave 2016-02-01 08:47:55	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	848	523	K		1	HT	u	3.9	79.9	l	g	47.7	4.0	16	0
	This study	Slate Islands	PI16-9	PI16	PI16-9b	PI16-9b:LP-DIR-T	hargrave 2016-02-01 08:49:37	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	853	523	K		1	HT	u	5.3	174.1	l	g	3.2	6.3	17	-1
	This study	Slate Islands	PI16-9	PI16	PI16-9b	PI16-9b:LP-DIR-T	hargrave 2016-02-01 08:49:37	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	853	523	K		1	HT	u	5.3	92.0	l	g	54.8	6.3	17	0
