tab 	magic_measurements
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_temp	treatment_ac_field	treatment_dc_field	treatment_temp
This study	unknown	PI22-12	PI22	PI22-12b	PI22-12b:LP-DIR-T	hargrave 2014-09-02 13:50:42	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.6	283.9		g	62.9	1.26e-08	8	1	5.51e-10	1.48e-10	6.33e-11	u	273	0	0	473.0
This study	unknown	PI22-12	PI22	PI22-12b	PI22-12b:LP-DIR-T	hargrave 2014-09-04 10:45:29	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.5	284.1		g	62.6	1.20e-08	9	1	5.02e-10	1.59e-10	5.63e-11	u	273	0	0	498.0
This study	unknown	PI22-12	PI22	PI22-12b	PI22-12b:LP-DIR-T	hargrave 2014-09-05 11:21:21	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.6	281.5		g	62.4	1.12e-08	10	1	4.85e-10	1.58e-10	3.96e-11	u	273	0	0	523.0
This study	unknown	PI22-12	PI22	PI22-12b	PI22-12b:LP-DIR-T	hargrave 2014-09-06 15:51:30	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	4.3	281.4		g	62.7	1.05e-08	11	1	7.21e-10	3.50e-10	5.65e-11	u	273	0	0	548.0
This study	unknown	PI22-12	PI22	PI22-12b	PI22-12b:LP-DIR-T	hargrave 2014-09-06 22:03:32	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.7	282.8		g	62.6	9.48e-09	12	1	5.64e-10	2.96e-10	4.73e-11	u	273	0	0	573.0
This study	unknown	PI22-12	PI22	PI22-12b	PI22-12b:LP-DIR-T	hargrave 2014-09-08 14:41:02	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.8	281.9		g	62.2	8.42e-09	13	1	4.93e-10	2.98e-10	3.31e-11	u	273	0	0	598.0
This study	unknown	PI22-12	PI22	PI22-12b	PI22-12b:LP-DIR-T	hargrave 2014-09-11 12:36:15	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.4	286.3		g	63.2	7.46e-09	14	1	2.69e-10	1.03e-10	1.62e-10	u	273	0	0	623.0
This study	unknown	PI22-12	PI22	PI22-12b	PI22-12b:LP-DIR-T	hargrave 2014-09-11 19:14:52	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.8	286.5		g	63.3	6.57e-09	15	1	2.89e-10	8.18e-11	1.58e-10	u	273	0	0	648.0
This study	unknown	PI22-12	PI22	PI22-12b	PI22-12b:LP-DIR-T	hargrave 2014-09-16 16:52:13	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.8	286.1		g	64.1	5.55e-09	16	1	2.33e-10	1.05e-10	1.63e-10	u	273	0	0	673.0
This study	unknown	PI22-12	PI22	PI22-12b	PI22-12b:LP-DIR-T	hargrave 2014-09-19 19:21:02	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.4	288.5		g	63.6	4.54e-09	17	1	1.54e-10	5.51e-11	1.66e-10	u	273	0	0	698.0
This study	unknown	PI22-12	PI22	PI22-12b	PI22-12b:LP-DIR-T	hargrave 2014-09-24 17:48:12	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.7	289.3		g	61.4	3.50e-09	18	1	1.19e-10	4.59e-11	2.15e-10	u	273	0	0	723.0
This study	unknown	PI22-12	PI22	PI22-12b	PI22-12b:LP-DIR-T	hargrave 2014-09-25 15:25:43	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.4	298.0		g	56.1	2.44e-09	19	1	9.67e-11	2.92e-11	2.32e-11	u	273	0	0	748.0
This study	unknown	PI22-12	PI22	PI22-12b	PI22-12b:LP-DIR-T	hargrave 2014-09-26 13:48:10	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.9	302.4		g	53.7	1.57e-09	20	1	6.45e-11	4.73e-11	1.85e-11	u	273	0	0	773.0
This study	unknown	PI22-12	PI22	PI22-12b	PI22-12b:LP-DIR-T	hargrave 2014-09-27 12:56:17	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.9	262.1		g	78.5	1.15e-09	21	1	2.41e-11	2.71e-11	1.48e-11	u	273	0	0	793.0
This study	unknown	PI22-12	PI22	PI22-12b	PI22-12b:LP-DIR-T	hargrave 2014-10-02 14:09:19	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	4.2	066.3		g	-57.0	2.76e-09	22	1	1.62e-10	5.37e-11	2.23e-10	u	273	0	0	813.0
This study	unknown	PI22-12	PI22	PI22-12b	PI22-12b:LP-DIR-T	hargrave 2014-10-09 09:55:30	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.4	105.6		g	10.9	3.75e-09	23	1	1.70e-10	5.86e-11	1.43e-10	u	273	0	0	823.0
This study	unknown	PI22-12	PI22	PI22-12b	PI22-12b:LP-DIR-T	hargrave 2014-10-09 16:59:22	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	6.3	190.0		g	20.8	8.89e-10	24	1	1.74e-10	3.98e-11	1.16e-10	u	273	0	0	833.0
This study	unknown	PI22-12	PI22	PI22-12b	PI22-12b:LP-DIR-T	hargrave 2014-10-10 00:41:52	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	10.2	000.5		g	19.0	4.18e-09	25	1	1.92e-10	6.72e-10	3.10e-10	u	273	0	0	843.0
This study	unknown	PI22-12	PI22	PI22-12b	PI22-12b:LP-DIR-T	hargrave 2014-10-10 10:44:53	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	4.8	358.2		g	13.7	4.30e-09	26	1	1.45e-10	3.28e-10	1.19e-10	u	273	0	0	843.0
This study	unknown	PI22-12	PI22	PI22-12b	PI22-12b:LP-DIR-T	hargrave 2014-10-10 20:40:02	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.7	179.6		g	01.1	6.23e-09	27	1	3.40e-10	3.96e-10	8.97e-11	u	273	0	0	853.0
This study	unknown	PI22-13	PI22	PI22-13b	PI22-13b:LP-DIR-T	hargrave 2014-08-26 15:45:43	LT-LT-Z:LP-DIR-T	pmagpy-3.2.1	6.7	182.5		g	-06.2	5.21e-08	1	1	8.85e-10	6.06e-09	5.17e-10	u	273	0	0	298.0
This study	unknown	PI22-13	PI22	PI22-13b	PI22-13b:LP-DIR-T	hargrave 2014-08-28 10:58:31	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.3	183.2		g	-07.5	5.08e-08	2	1	2.05e-10	1.95e-09	4.96e-10	u	273	0	0	323.0
This study	unknown	PI22-13	PI22	PI22-13b	PI22-13b:LP-DIR-T	hargrave 2014-08-28 18:55:50	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.3	185.0		g	-09.5	4.96e-08	3	1	2.98e-10	1.96e-09	4.85e-10	u	273	0	0	348.0
This study	unknown	PI22-13	PI22	PI22-13b	PI22-13b:LP-DIR-T	hargrave 2014-08-30 11:17:32	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	6.9	184.4		g	-11.4	4.81e-08	4	1	4.16e-10	5.81e-09	5.56e-10	u	273	0	0	373.0
This study	unknown	PI22-13	PI22	PI22-13b	PI22-13b:LP-DIR-T	hargrave 2014-08-30 17:17:55	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.7	184.7		g	-12.7	4.75e-08	5	1	2.15e-10	1.27e-09	5.73e-10	u	273	0	0	398.0
This study	unknown	PI22-13	PI22	PI22-13b	PI22-13b:LP-DIR-T	hargrave 2014-09-01 11:14:08	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.7	187.9		g	-13.7	4.66e-08	6	1	3.38e-10	2.95e-09	4.97e-10	u	273	0	0	423.0
This study	unknown	PI22-13	PI22	PI22-13b	PI22-13b:LP-DIR-T	hargrave 2014-09-01 17:28:28	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	5.0	187.0		g	-14.2	4.56e-08	7	1	4.04e-10	3.92e-09	5.18e-10	u	273	0	0	448.0
This study	unknown	PI22-13	PI22	PI22-13b	PI22-13b:LP-DIR-T	hargrave 2014-09-02 13:52:17	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	7.3	188.1		g	-15.0	4.41e-08	8	1	6.73e-10	5.61e-09	4.57e-10	u	273	0	0	473.0
This study	unknown	PI22-13	PI22	PI22-13b	PI22-13b:LP-DIR-T	hargrave 2014-09-04 10:47:05	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	5.7	188.7		g	-15.9	4.29e-08	9	1	4.78e-10	4.25e-09	4.83e-10	u	273	0	0	498.0
This study	unknown	PI22-13	PI22	PI22-13b	PI22-13b:LP-DIR-T	hargrave 2014-09-05 11:23:02	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	4.9	188.1		g	-16.6	4.06e-08	10	1	3.64e-10	3.44e-09	4.84e-10	u	273	0	0	523.0
