tab 	pmag_specimens
er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_names	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_step_max	measurement_step_min	measurement_step_unit	specimen_alpha95	specimen_comp_n	specimen_comp_name	specimen_correction	specimen_dang	specimen_dec	specimen_direction_type	specimen_flag	specimen_inc	specimen_mad	specimen_n	specimen_tilt_correction
	This study	unknown	PI26-6	PI26	PI26-6b	PI26-6b:LP-DIR-T	hargrave 2014-11-03 20:14:04	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	448	323	K		2	LT	u	29.1	49.4	l	g	70.5	11.1	6	0
	This study	unknown	PI26-6	PI26	PI26-6b	PI26-6b:LP-DIR-T	hargrave 2014-11-03 20:14:04	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	853	573	K		2	HT	u	5.0	90.8	l	g	45.8	4.5	15	0
	This study	unknown	PI26-7	PI26	PI26-7b	PI26-7b:LP-DIR-T	hargrave 2014-11-03 20:15:31	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	448	298	K		2	LT	u	27.7	58.9	l	g	81.5	8.4	7	-1
	This study	unknown	PI26-7	PI26	PI26-7b	PI26-7b:LP-DIR-T	hargrave 2014-11-03 20:15:31	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	853	573	K		2	HT	u	2.8	115.5	l	g	51.8	2.9	15	-1
	This study	unknown	PI26-7	PI26	PI26-7b	PI26-7b:LP-DIR-T	hargrave 2014-11-03 20:15:31	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	448	298	K		2	LT	u	27.7	10.8	l	g	65.6	8.4	7	0
	This study	unknown	PI26-7	PI26	PI26-7b	PI26-7b:LP-DIR-T	hargrave 2014-11-03 20:15:31	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	853	573	K		2	HT	u	2.8	82.5	l	g	56.1	2.9	15	0
	This study	unknown	PI26-8	PI26	PI26-8b	PI26-8b:LP-DIR-T	hargrave 2014-11-03 20:17:05	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	448	323	K		2	LT	u	24.5	120.2	l	g	59.7	7.6	6	-1
	This study	unknown	PI26-8	PI26	PI26-8b	PI26-8b:LP-DIR-T	hargrave 2014-11-03 20:17:05	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	853	573	K		2	HT	u	2.5	145.9	l	g	35.8	2.3	15	-1
	This study	unknown	PI26-8	PI26	PI26-8b	PI26-8b:LP-DIR-T	hargrave 2014-11-03 20:17:05	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	448	323	K		2	LT	u	24.5	29.8	l	g	62.8	7.6	6	0
	This study	unknown	PI26-8	PI26	PI26-8b	PI26-8b:LP-DIR-T	hargrave 2014-11-03 20:17:05	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	853	573	K		2	HT	u	2.5	85.5	l	g	54.5	2.3	15	0
	This study	unknown	PI26-9	PI26	PI26-9b	PI26-9b:LP-DIR-T	hargrave 2014-11-03 20:18:36	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	473	298	K		2	LT	u	26.9	182.4	l	g	62.6	8.7	8	-1
	This study	unknown	PI26-9	PI26	PI26-9b	PI26-9b:LP-DIR-T	hargrave 2014-11-03 20:18:36	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	853	548	K		2	HT	u	2.6	153.6	l	g	36.6	3.3	16	-1
	This study	unknown	PI26-9	PI26	PI26-9b	PI26-9b:LP-DIR-T	hargrave 2014-11-03 20:18:36	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	473	298	K		2	LT	u	26.9	324.9	l	g	74.4	8.7	8	0
	This study	unknown	PI26-9	PI26	PI26-9b	PI26-9b:LP-DIR-T	hargrave 2014-11-03 20:18:36	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	853	548	K		2	HT	u	2.6	77.4	l	g	67.9	3.3	16	0
