tab 	pmag_specimens
er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_names	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_step_max	measurement_step_min	measurement_step_unit	specimen_alpha95	specimen_comp_n	specimen_comp_name	specimen_correction	specimen_dang	specimen_dec	specimen_direction_type	specimen_flag	specimen_inc	specimen_mad	specimen_n	specimen_tilt_correction
	This study	unknown	PI16-1	PI16	PI16-1a	PI16-1a:LP-DIR-AF	hargrave 2014-03-07 20:02:19	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	1.400e-01	2.000e-02	T		1	HC	u	8.7	194.7	l	g	-8.2	6.4	56	-1
	This study	unknown	PI16-1	PI16	PI16-1a	PI16-1a:LP-DIR-AF	hargrave 2014-03-07 20:02:19	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.400e-01	2.000e-02	T		1	HC	u	8.7	87.3	l	g	60.1	6.4	56	0
	This study	unknown	PI16-20	PI16	PI16-20a	PI16-20a:LP-DIR-AF	hargrave 2014-03-09 13:38:40	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	1.400e-01	1.000e-02	T		1	HC	u	1.7	216.6	l	g	21.5	1.1	76	-1
	This study	unknown	PI16-20	PI16	PI16-20a	PI16-20a:LP-DIR-AF	hargrave 2014-03-09 13:38:40	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.400e-01	1.000e-02	T		1	HC	u	1.7	78.3	l	g	46.8	1.1	76	0
	This study	unknown	PI16-21	PI16	PI16-21a	PI16-21a:LP-DIR-AF	hargrave 2014-03-09 15:53:40	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	1.400e-01	3.000e-02	T		1	HC	u	4.6	183.4	l	g	18.4	9.9	41	-1
	This study	unknown	PI16-21	PI16	PI16-21a	PI16-21a:LP-DIR-AF	hargrave 2014-03-09 15:53:40	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.400e-01	3.000e-02	T		1	HC	u	4.6	70.7	l	g	64.2	9.9	41	0
	This study	unknown	PI16-22	PI16	PI16-22a	PI16-22a:LP-DIR-AF	hargrave 2014-03-09 18:09:36	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	1.400e-01	1.000e-02	T		1	HC	u	14.3	162.2	l	g	28.3	5.4	76	-1
	This study	unknown	PI16-22	PI16	PI16-22a	PI16-22a:LP-DIR-AF	hargrave 2014-03-09 18:09:36	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.400e-01	1.000e-02	T		1	HC	u	14.3	26.0	l	g	58.7	5.4	76	0
	This study	unknown	PI16-23	PI16	PI16-23a	PI16-23a:LP-DIR-AF	hargrave 2014-03-09 20:24:43	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	1.400e-01	1.000e-02	T		1	HC	u	7.1	165.0	l	g	43.1	5.7	76	-1
	This study	unknown	PI16-23	PI16	PI16-23a	PI16-23a:LP-DIR-AF	hargrave 2014-03-09 20:24:43	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.400e-01	1.000e-02	T		1	HC	u	7.1	41.9	l	g	60.2	5.7	76	0
	This study	unknown	PI16-2	PI16	PI16-2a	PI16-2a:LP-DIR-AF	hargrave 2014-03-07 22:18:02	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	1.400e-01	0	T		1	HC	u	3.2	190.9	l	g	9.8	4.1	95	-1
	This study	unknown	PI16-2	PI16	PI16-2a	PI16-2a:LP-DIR-AF	hargrave 2014-03-07 22:18:02	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.400e-01	0	T		1	HC	u	3.2	49.5	l	g	53.6	4.1	95	0
	This study	unknown	PI16-3	PI16	PI16-3a	PI16-3a:LP-DIR-AF	hargrave 2014-03-08 00:33:49	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	1.400e-01	1.000e-02	T		1	HC	u	0.5	187.2	l	g	-24.0	1.4	76	-1
	This study	unknown	PI16-3	PI16	PI16-3a	PI16-3a:LP-DIR-AF	hargrave 2014-03-08 00:33:49	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.400e-01	1.000e-02	T		1	HC	u	0.5	63.7	l	g	55.3	1.4	76	0
	This study	unknown	PI16-4	PI16	PI16-4a	PI16-4a:LP-DIR-AF	hargrave 2014-03-08 02:49:19	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	1.400e-01	1.000e-02	T		1	HC	u	2.9	187.1	l	g	-1.1	2.9	76	-1
	This study	unknown	PI16-4	PI16	PI16-4a	PI16-4a:LP-DIR-AF	hargrave 2014-03-08 02:49:19	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.400e-01	1.000e-02	T		1	HC	u	2.9	75.3	l	g	57.2	2.9	76	0
	This study	unknown	PI16-6	PI16	PI16-6a	PI16-6a:LP-DIR-AF	hargrave 2014-03-08 05:05:20	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	1.400e-01	6.000e-03	T		1	HC	u	4.9	176.7	l	g	10.9	4.0	84	-1
	This study	unknown	PI16-6	PI16	PI16-6a	PI16-6a:LP-DIR-AF	hargrave 2014-03-08 05:05:20	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.400e-01	6.000e-03	T		1	HC	u	4.9	81.0	l	g	51.8	4.0	84	0
	This study	unknown	PI16-7	PI16	PI16-7a	PI16-7a:LP-DIR-AF	hargrave 2014-03-08 07:20:59	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	1.400e-01	1.000e-02	T		1	HC	u	1.8	150.5	l	g	33.2	1.2	76	-1
	This study	unknown	PI16-7	PI16	PI16-7a	PI16-7a:LP-DIR-AF	hargrave 2014-03-08 07:20:59	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.400e-01	1.000e-02	T		1	HC	u	1.8	80.4	l	g	53.5	1.2	76	0
	This study	unknown	PI16-8	PI16	PI16-8a	PI16-8a:LP-DIR-AF	hargrave 2014-03-08 09:36:39	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	1.400e-01	1.000e-02	T		1	HC	u	1.0	187.4	l	g	9.1	1.4	76	-1
	This study	unknown	PI16-8	PI16	PI16-8a	PI16-8a:LP-DIR-AF	hargrave 2014-03-08 09:36:39	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.400e-01	1.000e-02	T		1	HC	u	1.0	74.0	l	g	51.6	1.4	76	0
	This study	unknown	PI16-9	PI16	PI16-9a	PI16-9a:LP-DIR-AF	hargrave 2014-03-08 11:51:22	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	1.400e-01	1.500e-02	T		1	HC	u	5.1	170.6	l	g	11.5	4.1	66	-1
	This study	unknown	PI16-9	PI16	PI16-9a	PI16-9a:LP-DIR-AF	hargrave 2014-03-08 11:51:22	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.400e-01	1.500e-02	T		1	HC	u	5.1	82.1	l	g	62.2	4.1	66	0
