tab 	magic_measurements
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_temp	treatment_ac_field	treatment_dc_field	treatment_temp
This study	unknown	PI26-2	PI26	PI26-2b	PI26-2b:LP-DIR-T	hargrave 2014-10-02 14:38:14	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	7.2	150.9		b	10.7	6.24e-08	22	1	3.55e-09	7.05e-09	5.36e-10	u	273	0	0	813.0
This study	unknown	PI26-2	PI26	PI26-2b	PI26-2b:LP-DIR-T	hargrave 2014-10-02 17:26:35	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	7.0	145.3		g	11.2	6.30e-08	23	1	4.15e-09	6.52e-09	6.55e-10	u	273	0	0	813.0
This study	unknown	PI26-2	PI26	PI26-2b	PI26-2b:LP-DIR-T	hargrave 2014-10-09 10:26:45	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.6	145.2		g	10.2	5.90e-08	24	1	1.23e-09	2.43e-09	5.25e-10	u	273	0	0	823.0
This study	unknown	PI26-2	PI26	PI26-2b	PI26-2b:LP-DIR-T	hargrave 2014-10-09 17:28:14	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.4	151.3		g	05.2	4.93e-08	25	1	1.87e-10	1.21e-09	4.46e-10	u	273	0	0	833.0
This study	unknown	PI26-2	PI26	PI26-2b	PI26-2b:LP-DIR-T	hargrave 2014-10-10 01:10:45	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	5.4	152.6		g	06.0	4.31e-08	26	1	1.35e-09	3.95e-09	4.22e-10	u	273	0	0	843.0
This study	unknown	PI26-2	PI26	PI26-2b	PI26-2b:LP-DIR-T	hargrave 2014-10-10 21:09:09	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.9	149.8		g	03.7	3.26e-08	27	1	4.67e-10	5.30e-10	3.09e-10	u	273	0	0	853.0
This study	unknown	PI26-2	PI26	PI26-2b	PI26-2b:LP-DIR-T	hargrave 2014-10-28 19:08:57	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	8.7	148.4		g	08.6	2.79e-08	28	1	1.90e-09	3.85e-09	2.13e-10	u	273	0	0	873.0
This study	unknown	PI26-2	PI26	PI26-2b	PI26-2b:LP-DIR-T	hargrave 2014-10-29 14:02:08	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	4.8	155.8		g	07.1	2.37e-08	29	1	8.30e-10	1.84e-09	4.02e-10	u	273	0	0	893.0
This study	unknown	PI26-2	PI26	PI26-2b	PI26-2b:LP-DIR-T	hargrave 2014-11-03 20:07:38	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	4.9	156.2		g	-02.2	2.12e-08	30	1	5.54e-10	1.72e-09	3.74e-10	u	273	0	0	913.0
This study	unknown	PI26-3	PI26	PI26-3b	PI26-3b:LP-DIR-T	hargrave 2014-08-26 16:18:24	LT-LT-Z:LP-DIR-T	pmagpy-3.2.1	1.0	138.0		g	42.1	4.45e-07	1	1	5.66e-09	5.89e-09	2.34e-09	u	273	0	0	298.0
This study	unknown	PI26-3	PI26	PI26-3b	PI26-3b:LP-DIR-T	hargrave 2014-08-28 11:31:02	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.9	134.2		g	41.5	4.40e-07	2	1	1.60e-08	1.50e-08	2.65e-09	u	273	0	0	323.0
This study	unknown	PI26-3	PI26	PI26-3b	PI26-3b:LP-DIR-T	hargrave 2014-08-28 19:28:10	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.4	135.4		g	40.9	4.32e-07	3	1	1.81e-09	2.41e-09	2.80e-09	u	273	0	0	348.0
This study	unknown	PI26-3	PI26	PI26-3b	PI26-3b:LP-DIR-T	hargrave 2014-08-30 11:49:32	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	6.3	137.7		g	40.2	4.13e-07	4	1	3.13e-08	3.36e-08	2.37e-09	u	273	0	0	373.0
This study	unknown	PI26-3	PI26	PI26-3b	PI26-3b:LP-DIR-T	hargrave 2014-08-30 17:50:06	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.1	136.2		g	38.6	3.95e-07	5	1	1.06e-08	9.42e-09	2.37e-09	u	273	0	0	398.0
This study	unknown	PI26-3	PI26	PI26-3b	PI26-3b:LP-DIR-T	hargrave 2014-09-01 11:46:34	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.0	135.0		g	37.2	3.75e-07	6	1	9.90e-09	8.17e-09	2.45e-09	u	273	0	0	423.0
This study	unknown	PI26-3	PI26	PI26-3b	PI26-3b:LP-DIR-T	hargrave 2014-09-01 17:59:43	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.6	134.1		g	36.8	3.61e-07	7	1	7.57e-09	6.32e-09	1.86e-09	u	273	0	0	448.0
This study	unknown	PI26-3	PI26	PI26-3b	PI26-3b:LP-DIR-T	hargrave 2014-09-02 14:23:52	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.7	132.5		g	36.4	3.47e-07	8	1	1.29e-08	1.03e-08	1.69e-09	u	273	0	0	473.0
This study	unknown	PI26-3	PI26	PI26-3b	PI26-3b:LP-DIR-T	hargrave 2014-09-04 11:18:44	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	5.0	131.8		g	36.2	3.31e-07	9	1	2.25e-08	1.86e-08	1.98e-09	u	273	0	0	498.0
This study	unknown	PI26-3	PI26	PI26-3b	PI26-3b:LP-DIR-T	hargrave 2014-09-05 11:54:33	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.9	134.7		g	35.8	3.11e-07	10	1	1.51e-08	1.48e-08	1.14e-09	u	273	0	0	523.0
This study	unknown	PI26-3	PI26	PI26-3b	PI26-3b:LP-DIR-T	hargrave 2014-09-06 16:24:56	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	4.5	134.5		g	35.8	2.90e-07	11	1	1.70e-08	1.56e-08	1.04e-09	u	273	0	0	548.0
This study	unknown	PI26-3	PI26	PI26-3b	PI26-3b:LP-DIR-T	hargrave 2014-09-06 22:36:59	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	4.5	130.8		g	34.7	2.63e-07	12	1	1.61e-08	1.27e-08	1.12e-09	u	273	0	0	573.0
This study	unknown	PI26-3	PI26	PI26-3b	PI26-3b:LP-DIR-T	hargrave 2014-09-08 15:15:02	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.3	130.8		g	34.2	2.28e-07	13	1	2.00e-09	1.25e-08	5.27e-09	u	273	0	0	598.0
This study	unknown	PI26-3	PI26	PI26-3b	PI26-3b:LP-DIR-T	hargrave 2014-09-11 13:09:27	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.6	130.3		g	34.0	2.15e-07	14	1	1.07e-08	8.53e-09	9.39e-10	u	273	0	0	623.0
This study	unknown	PI26-3	PI26	PI26-3b	PI26-3b:LP-DIR-T	hargrave 2014-09-11 19:47:48	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.2	131.3		g	34.1	1.98e-07	15	1	8.34e-09	7.25e-09	7.37e-10	u	273	0	0	648.0
This study	unknown	PI26-3	PI26	PI26-3b	PI26-3b:LP-DIR-T	hargrave 2014-09-16 17:25:16	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.3	129.9		g	34.0	1.87e-07	16	1	6.16e-09	4.56e-09	9.88e-10	u	273	0	0	673.0
This study	unknown	PI26-3	PI26	PI26-3b	PI26-3b:LP-DIR-T	hargrave 2014-09-19 19:56:51	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.8	127.3		g	33.4	1.66e-07	17	1	4.28e-09	2.64e-09	1.33e-09	u	273	0	0	698.0
This study	unknown	PI26-3	PI26	PI26-3b	PI26-3b:LP-DIR-T	hargrave 2014-09-24 18:22:16	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.7	131.3		g	34.0	1.51e-07	18	1	7.77e-09	5.44e-09	2.18e-09	u	273	0	0	723.0
This study	unknown	PI26-3	PI26	PI26-3b	PI26-3b:LP-DIR-T	hargrave 2014-09-25 16:00:27	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.7	130.0		g	34.2	1.38e-07	19	1	7.51e-09	5.41e-09	1.83e-09	u	273	0	0	748.0
This study	unknown	PI26-3	PI26	PI26-3b	PI26-3b:LP-DIR-T	hargrave 2014-09-26 14:25:01	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.6	131.3		g	33.5	1.27e-07	20	1	6.10e-09	4.78e-09	1.54e-09	u	273	0	0	773.0
This study	unknown	PI26-3	PI26	PI26-3b	PI26-3b:LP-DIR-T	hargrave 2014-09-27 13:32:58	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	4.9	131.4		g	33.3	1.15e-07	21	1	7.87e-09	5.59e-09	1.66e-09	u	273	0	0	793.0
This study	unknown	PI26-3	PI26	PI26-3b	PI26-3b:LP-DIR-T	hargrave 2014-10-02 14:39:59	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.1	131.0		g	34.4	9.91e-08	22	1	4.14e-09	3.32e-09	8.39e-10	u	273	0	0	813.0
This study	unknown	PI26-3	PI26	PI26-3b	PI26-3b:LP-DIR-T	hargrave 2014-10-09 10:29:59	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.9	129.4		g	30.2	9.16e-08	23	1	3.93e-09	2.41e-09	9.52e-10	u	273	0	0	823.0
This study	unknown	PI26-3	PI26	PI26-3b	PI26-3b:LP-DIR-T	hargrave 2014-10-09 17:29:55	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.2	130.1		g	30.7	8.19e-08	24	1	1.18e-09	1.12e-09	7.25e-10	u	273	0	0	833.0
This study	unknown	PI26-3	PI26	PI26-3b	PI26-3b:LP-DIR-T	hargrave 2014-10-10 01:12:24	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.9	132.9		g	30.3	7.35e-08	25	1	6.78e-10	8.04e-10	5.71e-10	u	273	0	0	843.0
This study	unknown	PI26-3	PI26	PI26-3b	PI26-3b:LP-DIR-T	hargrave 2014-10-10 21:11:03	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.3	134.9		g	28.3	5.23e-08	26	1	8.17e-10	8.41e-10	4.70e-10	u	273	0	0	853.0
This study	unknown	PI26-3	PI26	PI26-3b	PI26-3b:LP-DIR-T	hargrave 2014-10-28 19:10:42	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	6.5	131.0		g	30.0	4.57e-08	27	1	3.85e-09	3.57e-09	3.58e-10	u	273	0	0	873.0
This study	unknown	PI26-3	PI26	PI26-3b	PI26-3b:LP-DIR-T	hargrave 2014-10-29 14:03:45	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.2	137.4		g	30.5	4.08e-08	28	1	1.61e-09	1.62e-09	4.40e-10	u	273	0	0	893.0
This study	unknown	PI26-3	PI26	PI26-3b	PI26-3b:LP-DIR-T	hargrave 2014-11-03 20:09:23	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.3	131.5		g	32.2	3.63e-08	29	1	5.19e-10	6.69e-10	3.95e-10	u	273	0	0	913.0
This study	unknown	PI26-4	PI26	PI26-4b	PI26-4b:LP-DIR-T	hargrave 2014-08-26 16:20:03	LT-LT-Z:LP-DIR-T	pmagpy-3.2.1	3.9	152.0		g	46.5	3.34e-07	1	1	6.99e-08	2.18e-08	9.54e-08	u	273	0	0	298.0
This study	unknown	PI26-4	PI26	PI26-4b	PI26-4b:LP-DIR-T	hargrave 2014-08-28 11:32:41	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.3	149.9		g	49.3	4.43e-07	2	1	1.64e-08	1.84e-08	7.27e-09	u	273	0	0	323.0
This study	unknown	PI26-4	PI26	PI26-4b	PI26-4b:LP-DIR-T	hargrave 2014-08-28 19:29:49	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.7	151.6		g	49.3	4.34e-07	3	1	1.30e-08	1.56e-08	5.59e-09	u	273	0	0	348.0
This study	unknown	PI26-4	PI26	PI26-4b	PI26-4b:LP-DIR-T	hargrave 2014-08-30 11:51:07	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	4.6	150.3		g	48.0	4.18e-07	4	1	1.91e-08	2.72e-08	4.33e-09	u	273	0	0	373.0
This study	unknown	PI26-4	PI26	PI26-4b	PI26-4b:LP-DIR-T	hargrave 2014-08-30 17:51:42	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.3	146.6		g	47.7	3.99e-07	5	1	1.46e-08	1.74e-08	3.83e-09	u	273	0	0	398.0
