tab 	magic_measurements
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_temp	treatment_ac_field	treatment_dc_field	treatment_temp
This study	unknown	DeI2-1	DeI2	DeI2-1a	DeI2-1a:LP-DIR-T	hargrave 2014-08-19 21:34:46	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.7	125.0		g	25.7	1.08e-07	11	1	2.76e-09	1.75e-09	5.80e-10	u	273	0	0	548.0
This study	unknown	DeI2-1	DeI2	DeI2-1a	DeI2-1a:LP-DIR-T	hargrave 2014-08-21 17:14:03	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.8	125.5		g	25.2	1.02e-07	12	1	2.67e-09	1.95e-09	5.20e-10	u	273	0	0	573.0
This study	unknown	DeI2-1	DeI2	DeI2-1a	DeI2-1a:LP-DIR-T	hargrave 2014-08-22 18:09:31	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.3	124.2		g	25.1	9.69e-08	13	1	4.83e-09	2.94e-09	7.37e-10	u	273	0	0	598.0
This study	unknown	DeI2-1	DeI2	DeI2-1a	DeI2-1a:LP-DIR-T	hargrave 2014-08-26 10:46:35	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	4.3	129.1		g	22.9	9.19e-08	14	1	3.76e-09	3.98e-09	5.00e-09	u	273	0	0	623.0
This study	unknown	DeI2-1	DeI2	DeI2-1a	DeI2-1a:LP-DIR-T	hargrave 2014-08-27 19:39:18	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.6	124.5		g	24.5	8.96e-08	15	1	3.30e-09	2.37e-09	5.06e-10	u	273	0	0	648.0
This study	unknown	DeI2-1	DeI2	DeI2-1a	DeI2-1a:LP-DIR-T	hargrave 2014-08-29 17:24:11	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.6	124.9		g	24.4	8.33e-08	16	1	1.97e-09	1.40e-09	6.01e-10	u	273	0	0	673.0
This study	unknown	DeI2-1	DeI2	DeI2-1a	DeI2-1a:LP-DIR-T	hargrave 2014-09-04 17:03:50	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.2	125.1		g	24.5	7.75e-08	17	1	1.42e-09	1.07e-09	4.96e-10	u	273	0	0	698.0
This study	unknown	DeI2-1	DeI2	DeI2-1a	DeI2-1a:LP-DIR-T	hargrave 2014-09-07 19:58:08	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.8	126.7		g	24.8	7.77e-08	18	1	3.14e-09	2.22e-09	3.86e-10	u	273	0	0	723.0
This study	unknown	DeI2-1	DeI2	DeI2-1a	DeI2-1a:LP-DIR-T	hargrave 2014-09-12 15:40:20	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.4	126.2		g	23.8	6.99e-08	19	1	2.51e-09	1.59e-09	3.50e-10	u	273	0	0	748.0
This study	unknown	DeI2-1	DeI2	DeI2-1a	DeI2-1a:LP-DIR-T	hargrave 2014-09-18 16:31:44	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.6	127.3		g	23.8	6.46e-08	20	1	1.51e-09	1.05e-09	4.71e-10	u	273	0	0	773.0
This study	unknown	DeI2-1	DeI2	DeI2-1a	DeI2-1a:LP-DIR-T	hargrave 2014-09-24 14:29:47	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.1	125.8		g	23.6	6.06e-08	21	1	1.93e-09	1.20e-09	5.08e-10	u	273	0	0	798.0
This study	unknown	DeI2-1	DeI2	DeI2-1a	DeI2-1a:LP-DIR-T	hargrave 2014-09-25 10:19:11	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.8	126.4		g	23.5	5.63e-08	22	1	1.56e-09	8.83e-10	4.22e-10	u	273	0	0	823.0
This study	unknown	DeI2-1	DeI2	DeI2-1a	DeI2-1a:LP-DIR-T	hargrave 2014-09-25 20:57:11	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.5	123.3		g	23.1	5.04e-08	23	1	2.53e-09	1.74e-09	5.26e-10	u	273	0	0	848.0
This study	unknown	DeI2-1	DeI2	DeI2-1a	DeI2-1a:LP-DIR-T	hargrave 2014-09-30 15:01:02	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.7	124.9		g	22.9	4.34e-08	24	1	5.06e-10	1.76e-10	3.08e-10	u	273	0	0	873.0
This study	unknown	DeI2-1	DeI2	DeI2-1a	DeI2-1a:LP-DIR-T	hargrave 2014-10-07 17:31:44	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.6	125.6		g	22.8	3.95e-08	25	1	6.85e-10	8.61e-10	3.53e-10	u	273	0	0	898.0
This study	unknown	DeI2-1	DeI2	DeI2-1a	DeI2-1a:LP-DIR-T	hargrave 2014-10-10 16:04:52	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.0	124.3		g	25.1	2.71e-08	26	1	8.19e-10	7.22e-10	1.46e-10	u	273	0	0	923.0
This study	unknown	DeI2-1	DeI2	DeI2-1a	DeI2-1a:LP-DIR-T	hargrave 2014-10-14 12:18:23	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.4	133.1		g	26.2	1.77e-08	27	1	5.03e-10	5.97e-10	1.32e-10	u	273	0	0	933.0
This study	unknown	DeI2-1	DeI2	DeI2-1a	DeI2-1a:LP-DIR-T	hargrave 2014-10-14 19:02:27	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.8	149.0		g	25.9	5.64e-09	28	1	1.27e-10	2.49e-10	2.97e-10	u	273	0	0	943.0
This study	unknown	DeI2-2	DeI2	DeI2-2a	DeI2-2a:LP-DIR-T	hargrave 2014-04-15 00:23:05	LT-NO:LP-DIR-T	pmagpy-3.2.1	1.2	120.3		g	50.5	8.42e-08	1	1	1.40e-09	1.08e-09	3.97e-10	u	273	0	0	273
This study	unknown	DeI2-2	DeI2	DeI2-2a	DeI2-2a:LP-DIR-T	hargrave 2014-04-15 23:42:16	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.9	119.6		g	50.0	8.35e-08	2	1	9.63e-10	8.83e-10	4.48e-10	u	273	0	0	323.0
This study	unknown	DeI2-2	DeI2	DeI2-2a	DeI2-2a:LP-DIR-T	hargrave 2014-04-16 18:20:23	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.8	119.8		g	49.3	8.21e-08	3	1	9.98e-10	4.83e-10	5.64e-10	u	273	0	0	348.0
This study	unknown	DeI2-2	DeI2	DeI2-2a	DeI2-2a:LP-DIR-T	hargrave 2014-04-17 14:35:14	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.8	118.6		g	48.4	7.93e-08	4	1	9.07e-10	3.67e-10	5.83e-10	u	273	0	0	373.0
This study	unknown	DeI2-2	DeI2	DeI2-2a	DeI2-2a:LP-DIR-T	hargrave 2014-04-18 23:53:54	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.3	118.8		g	46.8	7.57e-08	5	1	1.55e-09	8.06e-10	5.13e-10	u	273	0	0	398.0
This study	unknown	DeI2-2	DeI2	DeI2-2a	DeI2-2a:LP-DIR-T	hargrave 2014-04-19 22:29:35	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.1	118.0		g	46.1	7.28e-08	6	1	1.24e-09	4.74e-10	4.82e-10	u	273	0	0	423.0
This study	unknown	DeI2-2	DeI2	DeI2-2a	DeI2-2a:LP-DIR-T	hargrave 2014-04-21 16:38:57	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.7	119.1		g	45.5	7.07e-08	7	1	2.03e-09	6.94e-10	4.19e-10	u	273	0	0	448.0
This study	unknown	DeI2-2	DeI2	DeI2-2a	DeI2-2a:LP-DIR-T	hargrave 2014-04-23 18:14:16	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.5	116.6		g	45.1	6.74e-08	8	1	1.67e-09	3.64e-10	5.61e-10	u	273	0	0	473.0
This study	unknown	DeI2-2	DeI2	DeI2-2a	DeI2-2a:LP-DIR-T	hargrave 2014-08-14 23:33:30	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.6	117.0		g	45.0	6.44e-08	9	1	2.78e-09	8.62e-10	7.28e-10	u	273	0	0	498.0
This study	unknown	DeI2-2	DeI2	DeI2-2a	DeI2-2a:LP-DIR-T	hargrave 2014-08-19 12:01:13	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.9	116.1		g	44.6	6.19e-08	10	1	1.95e-09	8.31e-10	4.02e-10	u	273	0	0	523.0
This study	unknown	DeI2-2	DeI2	DeI2-2a	DeI2-2a:LP-DIR-T	hargrave 2014-08-19 21:36:15	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.0	117.9		g	44.6	5.83e-08	11	1	2.75e-09	1.32e-09	4.60e-10	u	273	0	0	548.0
This study	unknown	DeI2-2	DeI2	DeI2-2a	DeI2-2a:LP-DIR-T	hargrave 2014-08-21 17:15:32	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.5	117.8		g	44.5	5.35e-08	12	1	2.14e-09	9.43e-10	3.68e-10	u	273	0	0	573.0
This study	unknown	DeI2-2	DeI2	DeI2-2a	DeI2-2a:LP-DIR-T	hargrave 2014-08-22 18:11:00	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.2	117.2		g	44.5	5.00e-08	13	1	1.75e-09	8.89e-10	5.65e-10	u	273	0	0	598.0
This study	unknown	DeI2-2	DeI2	DeI2-2a	DeI2-2a:LP-DIR-T	hargrave 2014-08-26 10:48:04	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	28.7	136.8		b	31.9	4.30e-08	14	1	1.68e-08	1.11e-08	1.39e-08	u	273	0	0	623.0
This study	unknown	DeI2-2	DeI2	DeI2-2a	DeI2-2a:LP-DIR-T	hargrave 2014-08-26 11:35:24	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.8	117.7		g	44.3	4.72e-08	15	1	2.29e-09	7.09e-10	3.71e-10	u	273	0	0	623.0
This study	unknown	DeI2-2	DeI2	DeI2-2a	DeI2-2a:LP-DIR-T	hargrave 2014-08-27 19:40:47	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.1	118.4		g	44.5	4.50e-08	16	1	7.61e-10	5.28e-10	3.55e-10	u	273	0	0	648.0
This study	unknown	DeI2-2	DeI2	DeI2-2a	DeI2-2a:LP-DIR-T	hargrave 2014-08-29 17:25:49	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.3	116.2		g	45.1	4.05e-08	17	1	1.52e-09	7.13e-10	2.77e-10	u	273	0	0	673.0
This study	unknown	DeI2-2	DeI2	DeI2-2a	DeI2-2a:LP-DIR-T	hargrave 2014-09-04 17:05:19	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.1	115.5		g	45.7	3.71e-08	18	1	7.05e-10	4.22e-10	2.17e-10	u	273	0	0	698.0
This study	unknown	DeI2-2	DeI2	DeI2-2a	DeI2-2a:LP-DIR-T	hargrave 2014-09-07 19:59:36	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.4	116.5		g	46.0	3.74e-08	19	1	1.33e-09	8.87e-10	3.84e-10	u	273	0	0	723.0
This study	unknown	DeI2-2	DeI2	DeI2-2a	DeI2-2a:LP-DIR-T	hargrave 2014-09-12 15:41:50	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.2	116.3		g	46.0	3.22e-08	20	1	1.16e-09	4.17e-10	2.75e-10	u	273	0	0	748.0
This study	unknown	DeI2-2	DeI2	DeI2-2a	DeI2-2a:LP-DIR-T	hargrave 2014-09-18 16:33:15	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.4	116.4		g	47.4	2.95e-08	21	1	1.20e-09	3.70e-10	2.36e-10	u	273	0	0	773.0
This study	unknown	DeI2-2	DeI2	DeI2-2a	DeI2-2a:LP-DIR-T	hargrave 2014-09-24 14:31:16	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.3	118.8		g	48.8	2.77e-08	22	1	4.75e-10	2.73e-10	4.15e-10	u	273	0	0	798.0
This study	unknown	DeI2-2	DeI2	DeI2-2a	DeI2-2a:LP-DIR-T	hargrave 2014-09-25 10:20:40	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.7	120.8		g	49.0	2.52e-08	23	1	6.09e-10	3.41e-10	3.84e-10	u	273	0	0	823.0
This study	unknown	DeI2-2	DeI2	DeI2-2a	DeI2-2a:LP-DIR-T	hargrave 2014-09-25 20:58:41	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.2	124.1		g	49.4	2.11e-08	24	1	7.31e-10	4.06e-10	1.46e-10	u	273	0	0	848.0
This study	unknown	DeI2-2	DeI2	DeI2-2a	DeI2-2a:LP-DIR-T	hargrave 2014-09-30 15:02:48	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.2	132.2		g	49.0	1.81e-08	25	1	5.40e-10	4.90e-10	9.62e-11	u	273	0	0	873.0
This study	unknown	DeI2-2	DeI2	DeI2-2a	DeI2-2a:LP-DIR-T	hargrave 2014-10-07 17:33:21	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.0	132.4		g	44.3	1.62e-08	26	1	4.18e-10	4.10e-10	1.62e-10	u	273	0	0	898.0
This study	unknown	DeI2-2	DeI2	DeI2-2a	DeI2-2a:LP-DIR-T	hargrave 2014-10-10 16:06:27	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.0	137.9		g	48.0	9.35e-09	27	1	2.71e-10	2.64e-10	1.16e-10	u	273	0	0	923.0
This study	unknown	DeI2-2	DeI2	DeI2-2a	DeI2-2a:LP-DIR-T	hargrave 2014-10-14 12:19:52	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.0	169.1		g	59.9	4.27e-09	28	1	4.25e-11	5.36e-11	6.27e-11	u	273	0	0	933.0
This study	unknown	DeI2-2	DeI2	DeI2-2a	DeI2-2a:LP-DIR-T	hargrave 2014-10-14 19:03:56	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.4	209.4		g	48.3	1.30e-09	29	1	2.17e-11	3.10e-11	5.01e-11	u	273	0	0	943.0
This study	unknown	DeI2-3	DeI2	DeI2-3a	DeI2-3a:LP-DIR-T	hargrave 2014-04-15 00:24:36	LT-NO:LP-DIR-T	pmagpy-3.2.1	4.0	132.0		g	27.8	4.28e-08	1	1	1.93e-09	2.33e-09	4.72e-10	u	273	0	0	273
This study	unknown	DeI2-3	DeI2	DeI2-3a	DeI2-3a:LP-DIR-T	hargrave 2014-04-15 23:43:48	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.1	130.8		g	27.5	4.26e-08	2	1	1.48e-09	1.78e-09	5.60e-10	u	273	0	0	323.0
This study	unknown	DeI2-3	DeI2	DeI2-3a	DeI2-3a:LP-DIR-T	hargrave 2014-04-16 18:21:56	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.5	131.9		g	26.9	4.24e-08	3	1	1.13e-09	1.46e-09	5.57e-10	u	273	0	0	348.0
This study	unknown	DeI2-3	DeI2	DeI2-3a	DeI2-3a:LP-DIR-T	hargrave 2014-04-17 14:36:45	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.4	130.8		g	25.9	4.18e-08	4	1	1.60e-09	1.82e-09	5.84e-10	u	273	0	0	373.0
This study	unknown	DeI2-3	DeI2	DeI2-3a	DeI2-3a:LP-DIR-T	hargrave 2014-04-18 23:55:27	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	5.2	127.9		g	24.9	4.08e-08	5	1	2.74e-09	2.47e-09	5.93e-10	u	273	0	0	398.0
This study	unknown	DeI2-3	DeI2	DeI2-3a	DeI2-3a:LP-DIR-T	hargrave 2014-04-19 22:31:11	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.6	130.8		g	24.0	4.00e-08	6	1	1.64e-09	1.85e-09	6.39e-10	u	273	0	0	423.0
This study	unknown	DeI2-3	DeI2	DeI2-3a	DeI2-3a:LP-DIR-T	hargrave 2014-04-21 16:40:33	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.6	129.7		g	23.4	3.94e-08	7	1	1.13e-09	1.30e-09	6.14e-10	u	273	0	0	448.0
This study	unknown	DeI2-3	DeI2	DeI2-3a	DeI2-3a:LP-DIR-T	hargrave 2014-04-23 18:15:51	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.5	129.7		g	23.0	3.81e-08	8	1	1.04e-09	1.25e-09	6.04e-10	u	273	0	0	473.0
This study	unknown	DeI2-3	DeI2	DeI2-3a	DeI2-3a:LP-DIR-T	hargrave 2014-08-14 23:35:03	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.6	128.2		g	23.0	3.69e-08	9	1	1.74e-09	1.58e-09	4.20e-10	u	273	0	0	498.0
This study	unknown	DeI2-3	DeI2	DeI2-3a	DeI2-3a:LP-DIR-T	hargrave 2014-08-19 12:02:43	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	5.1	129.6		g	22.6	3.58e-08	10	1	2.34e-09	2.17e-09	5.43e-10	u	273	0	0	523.0
This study	unknown	DeI2-3	DeI2	DeI2-3a	DeI2-3a:LP-DIR-T	hargrave 2014-08-19 21:37:45	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	4.4	130.2		g	22.3	3.42e-08	11	1	1.84e-09	1.91e-09	4.86e-10	u	273	0	0	548.0
This study	unknown	DeI2-3	DeI2	DeI2-3a	DeI2-3a:LP-DIR-T	hargrave 2014-08-21 17:17:03	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.9	130.1		g	22.0	3.25e-08	12	1	1.55e-09	1.56e-09	4.40e-10	u	273	0	0	573.0
This study	unknown	DeI2-3	DeI2	DeI2-3a	DeI2-3a:LP-DIR-T	hargrave 2014-08-22 18:12:31	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.9	132.4		g	21.6	3.09e-08	13	1	1.54e-09	1.55e-09	3.97e-10	u	273	0	0	598.0
This study	unknown	DeI2-3	DeI2	DeI2-3a	DeI2-3a:LP-DIR-T	hargrave 2014-08-26 10:49:35	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	12.9	136.0		b	15.8	2.94e-08	14	1	7.57e-09	3.61e-09	3.84e-09	u	273	0	0	623.0
This study	unknown	DeI2-3	DeI2	DeI2-3a	DeI2-3a:LP-DIR-T	hargrave 2014-08-26 11:36:55	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.5	128.8		g	20.7	2.96e-08	15	1	1.43e-09	1.16e-09	3.80e-10	u	273	0	0	623.0
This study	unknown	DeI2-3	DeI2	DeI2-3a	DeI2-3a:LP-DIR-T	hargrave 2014-08-27 19:42:18	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	4.3	132.0		g	21.5	2.86e-08	16	1	1.48e-09	1.59e-09	3.91e-10	u	273	0	0	648.0
This study	unknown	DeI2-3	DeI2	DeI2-3a	DeI2-3a:LP-DIR-T	hargrave 2014-08-29 17:27:20	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	4.1	131.2		g	21.2	2.64e-08	17	1	1.35e-09	1.42e-09	3.34e-10	u	273	0	0	673.0
This study	unknown	DeI2-3	DeI2	DeI2-3a	DeI2-3a:LP-DIR-T	hargrave 2014-09-04 17:06:56	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	5.1	134.9		g	20.7	2.43e-08	18	1	1.42e-09	1.59e-09	5.11e-10	u	273	0	0	698.0
This study	unknown	DeI2-3	DeI2	DeI2-3a	DeI2-3a:LP-DIR-T	hargrave 2014-09-07 20:01:06	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	4.2	133.3		g	20.6	2.49e-08	19	1	1.27e-09	1.49e-09	2.94e-10	u	273	0	0	723.0
This study	unknown	DeI2-3	DeI2	DeI2-3a	DeI2-3a:LP-DIR-T	hargrave 2014-09-12 15:43:21	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.1	134.0		g	19.2	2.24e-08	20	1	8.32e-10	8.70e-10	3.30e-10	u	273	0	0	748.0
This study	unknown	DeI2-3	DeI2	DeI2-3a	DeI2-3a:LP-DIR-T	hargrave 2014-09-18 16:34:46	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	4.4	135.1		g	19.1	2.12e-08	21	1	1.11e-09	1.19e-09	2.82e-10	u	273	0	0	773.0
This study	unknown	DeI2-3	DeI2	DeI2-3a	DeI2-3a:LP-DIR-T	hargrave 2014-09-24 14:32:48	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.7	134.0		g	18.9	2.01e-08	22	1	8.46e-10	1.00e-09	2.54e-10	u	273	0	0	798.0
This study	unknown	DeI2-3	DeI2	DeI2-3a	DeI2-3a:LP-DIR-T	hargrave 2014-09-25 10:22:09	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	5.2	133.8		g	18.3	1.87e-08	23	1	1.23e-09	1.20e-09	2.37e-10	u	273	0	0	823.0
This study	unknown	DeI2-3	DeI2	DeI2-3a	DeI2-3a:LP-DIR-T	hargrave 2014-09-25 21:00:10	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.4	134.2		g	18.0	1.67e-08	24	1	6.71e-10	6.80e-10	3.98e-10	u	273	0	0	848.0
This study	unknown	DeI2-3	DeI2	DeI2-3a	DeI2-3a:LP-DIR-T	hargrave 2014-09-30 15:04:37	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	4.9	133.0		g	15.8	1.42e-08	25	1	8.41e-10	8.02e-10	4.24e-10	u	273	0	0	873.0
This study	unknown	DeI2-3	DeI2	DeI2-3a	DeI2-3a:LP-DIR-T	hargrave 2014-10-07 17:35:01	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.7	134.5		g	15.2	1.28e-08	26	1	2.49e-10	2.81e-10	2.10e-10	u	273	0	0	898.0
This study	unknown	DeI2-3	DeI2	DeI2-3a	DeI2-3a:LP-DIR-T	hargrave 2014-10-10 16:07:57	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.7	132.7		g	10.4	8.97e-09	27	1	4.14e-10	3.91e-10	1.84e-10	u	273	0	0	923.0
This study	unknown	DeI2-3	DeI2	DeI2-3a	DeI2-3a:LP-DIR-T	hargrave 2014-10-14 12:21:23	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.4	140.1		g	08.2	5.68e-09	28	1	1.53e-10	1.67e-10	1.19e-10	u	273	0	0	933.0
This study	unknown	DeI2-3	DeI2	DeI2-3a	DeI2-3a:LP-DIR-T	hargrave 2014-10-14 19:05:27	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.8	146.9		g	-08.9	3.11e-09	29	1	5.33e-11	6.43e-11	6.20e-11	u	273	0	0	943.0
This study	unknown	DeI2-4	DeI2	DeI2-4a	DeI2-4a:LP-DIR-T	hargrave 2014-04-15 00:26:10	LT-NO:LP-DIR-T	pmagpy-3.2.1	1.2	120.0		g	29.2	3.06e-08	1	1	6.73e-10	4.79e-10	3.36e-10	u	273	0	0	273
This study	unknown	DeI2-4	DeI2	DeI2-4a	DeI2-4a:LP-DIR-T	hargrave 2014-04-15 23:45:20	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.9	120.7		g	28.9	3.05e-08	2	1	9.28e-10	6.42e-10	2.34e-10	u	273	0	0	323.0
This study	unknown	DeI2-4	DeI2	DeI2-4a	DeI2-4a:LP-DIR-T	hargrave 2014-04-16 18:23:29	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.6	119.1		g	28.6	3.03e-08	3	1	1.26e-09	7.31e-10	2.45e-10	u	273	0	0	348.0
This study	unknown	DeI2-4	DeI2	DeI2-4a	DeI2-4a:LP-DIR-T	hargrave 2014-04-17 14:38:18	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.6	119.4		g	27.9	3.00e-08	4	1	7.98e-10	5.56e-10	2.18e-10	u	273	0	0	373.0
This study	unknown	DeI2-4	DeI2	DeI2-4a	DeI2-4a:LP-DIR-T	hargrave 2014-04-18 23:57:00	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.8	117.9		g	27.3	2.97e-08	5	1	3.71e-10	5.06e-10	2.40e-10	u	273	0	0	398.0
